video_name,scene_number,resolution,square_size,horizontal_stride,vertical_stride,neighbor_length,ref_stride,subvideo_length,bitrate,server_runtime,client_runtime,mse_ori_mean,psnr_ori_mean,ssim_ori_mean,vmaf_ori_mean,mse_inp_mean,psnr_inp_mean,ssim_inp_mean,vmaf_inp_mean
Tears_of_Steel_4k,8,1280x720,16,2,2,2,2,5,585000,5,60,33.44081632653061,32.978367346938775,0.9017142857142858,50.63740897959184,170.17816326530613,25.843061224489794,0.7669591836734693,14.32423469387755
Tears_of_Steel_4k,8,1280x720,16,2,2,10,10,80,585000,1,48,33.44081632653061,32.978367346938775,0.9017142857142858,50.63740897959184,147.87591836734694,26.439999999999998,0.7801836734693878,16.654360020408163
Tears_of_Steel_4k,8,1920x1080,16,2,2,2,2,10,1275000,2,134,17.141020408163264,35.87510204081632,0.939265306122449,71.01955587755103,224.7777551020408,24.666122448979593,0.722591836734694,9.16789593877551
