,video_name,scene_number,resolution,frame_rate,square_size,horizontal_stride,vertical_stride,neighbor_length,ref_stride,subvideo_length,adm2_ori_mean,adm2_ori_std,motion2_ori_mean,motion2_ori_std,ms_ssim_ori_mean,ms_ssim_ori_std,psnr_ori_mean,psnr_ori_std,ssim_ori_mean,ssim_ori_std,vif_scale0_ori_mean,vif_scale0_ori_std,vif_scale1_ori_mean,vif_scale1_ori_std,vif_scale2_ori_mean,vif_scale2_ori_std,vif_scale3_ori_mean,vif_scale3_ori_std,vmaf_ori_mean,vmaf_ori_std,adm2_inp_mean,adm2_inp_std,motion2_inp_mean,motion2_inp_std,ms_ssim_inp_mean,ms_ssim_inp_std,psnr_inp_mean,psnr_inp_std,ssim_inp_mean,ssim_inp_std,vif_scale0_inp_mean,vif_scale0_inp_std,vif_scale1_inp_mean,vif_scale1_inp_std,vif_scale2_inp_mean,vif_scale2_inp_std,vif_scale3_inp_mean,vif_scale3_inp_std,vmaf_inp_mean,vmaf_inp_std,shrunk_size,original_size,bitrate_saving
0,Tears_of_Steel_4k,001,640:360,24,40,2,1,2,2,10,0.9685495412844038,0.007348250281192052,7.15479633027523,4.002867879545554,0.9863862385321102,0.0023093396478738796,37.049955045871556,0.9216307019792607,0.9516183486238531,0.012684966058857753,0.5607816513761468,0.03746183283650079,0.875108256880734,0.02882694575502287,0.9300293577981651,0.019865647358043192,0.9570165137614679,0.01398434649859851,92.51263119266055,3.88644296906513,0.33345321100917436,0.06949326715163684,7.15479633027523,4.002867879545554,0.3170816326530612,0.1251899384538968,12.915750458715594,2.461188122545689,0.49905137614678896,0.09426310265017183,0.041282568807339444,0.031988597054079713,0.07606146788990827,0.043542518403698924,0.08727431192660551,0.05164172947241214,0.09188440366972477,0.060634591909104904,2.4395311926605507,3.256245120667341,170081,244296,0.3037913023545208
0,Tears_of_Steel_4k,001,640:360,24,40,2,2,2,2,10,0.9685495412844038,0.007348250281192052,7.15479633027523,4.002867879545554,0.9863862385321102,0.0023093396478738796,37.049955045871556,0.9216307019792607,0.9516183486238531,0.012684966058857753,0.5607816513761468,0.03746183283650079,0.875108256880734,0.02882694575502287,0.9300293577981651,0.019865647358043192,0.9570165137614679,0.01398434649859851,92.51263119266055,3.88644296906513,0.3147541284403669,0.05150357149088482,7.15479633027523,4.002867879545554,0.322559595959596,0.12101882204694857,12.994118348623854,2.3257080706013404,0.5166385321100917,0.09269959038250712,0.039310091743119266,0.02894797678900359,0.07230091743119266,0.035953095718493,0.08298715596330275,0.041540295254120715,0.08725045871559634,0.047836212890199833,1.858208256880734,2.076898308559632,99966,244296,0.5907996856272718
0,Tears_of_Steel_4k,001,640:360,24,40,2,3,2,2,10,0.9685495412844038,0.007348250281192052,7.15479633027523,4.002867879545554,0.9863862385321102,0.0023093396478738796,37.049955045871556,0.9216307019792607,0.9516183486238531,0.012684966058857753,0.5607816513761468,0.03746183283650079,0.875108256880734,0.02882694575502287,0.9300293577981651,0.019865647358043192,0.9570165137614679,0.01398434649859851,92.51263119266055,3.88644296906513,0.30254862385321096,0.04309178536196055,7.15479633027523,4.002867879545554,0.3353454545454546,0.11418998068268374,12.99155229357798,2.274391026455553,0.520751376146789,0.0931642711028521,0.03720642201834862,0.027420252299232856,0.06918073394495412,0.03204277660861603,0.08000550458715594,0.03600397312144969,0.08501651376146789,0.04101893761775359,1.6345963302752293,1.8723817906576663,81814,244296,0.6651029898156335
0,Tears_of_Steel_4k,001,640:360,24,40,3,1,2,2,10,0.9685495412844038,0.007348250281192052,7.15479633027523,4.002867879545554,0.9863862385321102,0.0023093396478738796,37.049955045871556,0.9216307019792607,0.9516183486238531,0.012684966058857753,0.5607816513761468,0.03746183283650079,0.875108256880734,0.02882694575502287,0.9300293577981651,0.019865647358043192,0.9570165137614679,0.01398434649859851,92.51263119266055,3.88644296906513,0.3158339449541284,0.06286242064750297,7.15479633027523,4.002867879545554,0.3210679611650486,0.11210703237775718,12.909752293577982,2.042463751054028,0.5151724770642202,0.08710769502041883,0.039459633027522936,0.03001026404436043,0.07198623853211009,0.03770744711761538,0.0824807339449541,0.04315611728035316,0.0868256880733945,0.049163285013027455,2.0627311926605505,2.451731507968635,93885,244296,0.6156916200019649
0,Tears_of_Steel_4k,001,640:360,24,40,3,2,2,2,10,0.9685495412844038,0.007348250281192052,7.15479633027523,4.002867879545554,0.9863862385321102,0.0023093396478738796,37.049955045871556,0.9216307019792607,0.9516183486238531,0.012684966058857753,0.5607816513761468,0.03746183283650079,0.875108256880734,0.02882694575502287,0.9300293577981651,0.019865647358043192,0.9570165137614679,0.01398434649859851,92.51263119266055,3.88644296906513,0.2995155963302753,0.04589568319552167,7.15479633027523,4.002867879545554,0.32638846153846157,0.10887545508488244,12.942005504587154,1.8777251623546478,0.527151376146789,0.08625356204633683,0.03781651376146789,0.02770347121505236,0.0690908256880734,0.032570617130135135,0.07947155963302752,0.036515402868092475,0.08385229357798164,0.041055778671015175,1.5693889908256882,1.8817726276798383,55754,244296,0.7717768608573207
0,Tears_of_Steel_4k,001,640:360,24,40,3,3,2,2,10,0.9685495412844038,0.007348250281192052,7.15479633027523,4.002867879545554,0.9863862385321102,0.0023093396478738796,37.049955045871556,0.9216307019792607,0.9516183486238531,0.012684966058857753,0.5607816513761468,0.03746183283650079,0.875108256880734,0.02882694575502287,0.9300293577981651,0.019865647358043192,0.9570165137614679,0.01398434649859851,92.51263119266055,3.88644296906513,0.29018165137614677,0.03815966496945485,7.15479633027523,4.002867879545554,0.34263663366336644,0.10124298170517528,12.860222018348626,1.8539009919705052,0.5276550458715595,0.08889083034640752,0.03642110091743119,0.026439697543356386,0.0673183486238532,0.029867823530228838,0.07798256880733945,0.0325349067357368,0.0830908256880734,0.03620492994178699,1.3605431192660549,1.7591357526820532,45427,244296,0.8140493499688902
0,bbb_sunflower_2160p_60fps_normal,001,640:360,60,20,1,2,2,2,10,0.9738419913419912,0.001961191612019378,0.3697558441558441,0.032866534427325365,0.9944056277056277,0.0005280097330405873,35.86275497835498,0.3800416901145296,0.9631515151515152,0.0030324885531143276,0.5869558441558441,0.014321204954525301,0.9512125541125541,0.0053592234970771925,0.9773683982683982,0.002821300430467045,0.9874354978354979,0.0016597130681155533,90.2683896103896,0.6471136318300535,0.34528831168831176,0.036075493213752065,0.3697558441558441,0.032866534427325365,0.1666544217687075,0.09085251048716758,12.592562770562768,1.559142294479253,0.19753506493506495,0.024231611223683933,0.008902164502164502,0.0050921033997446425,0.03222294372294372,0.016511983579558263,0.042913852813852814,0.02390853001054641,0.050877489177489174,0.033159433240011735,4.101011688311688,0.8077657858413124,442171,635400,0.3041060749134403
0,bbb_sunflower_2160p_60fps_normal,001,640:360,60,20,1,3,2,2,10,0.9738419913419912,0.001961191612019378,0.3697558441558441,0.032866534427325365,0.9944056277056277,0.0005280097330405873,35.86275497835498,0.3800416901145296,0.9631515151515152,0.0030324885531143276,0.5869558441558441,0.014321204954525301,0.9512125541125541,0.0053592234970771925,0.9773683982683982,0.002821300430467045,0.9874354978354979,0.0016597130681155533,90.2683896103896,0.6471136318300535,0.3353688311688311,0.029958655248192762,0.3697558441558441,0.032866534427325365,0.17390272108843535,0.07440983322260705,12.640059307359309,1.4994051902953835,0.2064874458874459,0.02036784481918941,0.008266233766233767,0.0035166786599417446,0.03005411255411256,0.01158838128642005,0.04057922077922078,0.017294834647290837,0.048757575757575757,0.024404677406490917,3.874731601731602,0.7837981404931162,303644,635400,0.522121498268807
0,bbb_sunflower_2160p_60fps_normal,001,640:360,60,20,2,1,2,2,10,0.9738419913419912,0.001961191612019378,0.3697558441558441,0.032866534427325365,0.9944056277056277,0.0005280097330405873,35.86275497835498,0.3800416901145296,0.9631515151515152,0.0030324885531143276,0.5869558441558441,0.014321204954525301,0.9512125541125541,0.0053592234970771925,0.9773683982683982,0.002821300430467045,0.9874354978354979,0.0016597130681155533,90.2683896103896,0.6471136318300535,0.3516251082251083,0.04099492409577887,0.3697558441558441,0.032866534427325365,0.1655445205479452,0.09443799719708232,12.519242424242425,1.5603208275505427,0.19171774891774893,0.027077426602842743,0.00915021645021645,0.0077062023267477015,0.03308181818181818,0.020658238027938692,0.043959740259740254,0.02844408822083862,0.051749350649350656,0.037027046366406115,4.3282670995671,0.8543852917893067,380460,635400,0.40122757318224744
0,bbb_sunflower_2160p_60fps_normal,001,640:360,60,20,2,2,2,2,10,0.9738419913419912,0.001961191612019378,0.3697558441558441,0.032866534427325365,0.9944056277056277,0.0005280097330405873,35.86275497835498,0.3800416901145296,0.9631515151515152,0.0030324885531143276,0.5869558441558441,0.014321204954525301,0.9512125541125541,0.0053592234970771925,0.9773683982683982,0.002821300430467045,0.9874354978354979,0.0016597130681155533,90.2683896103896,0.6471136318300535,0.3305848484848485,0.027380098847734752,0.3697558441558441,0.032866534427325365,0.17615734265734265,0.07507352685962157,12.695752380952381,1.528109067892322,0.2135835497835498,0.019132378370888933,0.0087995670995671,0.002875420541424035,0.031114718614718616,0.009805697092198817,0.04167575757575759,0.015076241637874596,0.049464069264069266,0.021838029431614274,3.5409164502164505,0.7323817792639158,250897,635400,0.6051353478124016
0,bbb_sunflower_2160p_60fps_normal,001,640:360,60,20,2,3,2,2,10,0.9738419913419912,0.001961191612019378,0.3697558441558441,0.032866534427325365,0.9944056277056277,0.0005280097330405873,35.86275497835498,0.3800416901145296,0.9631515151515152,0.0030324885531143276,0.5869558441558441,0.014321204954525301,0.9512125541125541,0.0053592234970771925,0.9773683982683982,0.002821300430467045,0.9874354978354979,0.0016597130681155533,90.2683896103896,0.6471136318300535,0.3204125541125541,0.025147043528628864,0.3697558441558441,0.032866534427325365,0.17939375000000002,0.06750148946168118,12.647239826839826,1.5071096873523422,0.2190030303030303,0.01772173657684477,0.00847056277056277,0.0022763241028119713,0.02915108225108225,0.007923124446678418,0.039505194805194814,0.012680079166916792,0.047894805194805185,0.01903941150056831,3.3613606060606065,0.7229086334461191,174710,635400,0.7250393452943028
0,bbb_sunflower_2160p_60fps_normal,001,640:360,60,20,3,1,2,2,10,0.9738419913419912,0.001961191612019378,0.3697558441558441,0.032866534427325365,0.9944056277056277,0.0005280097330405873,35.86275497835498,0.3800416901145296,0.9631515151515152,0.0030324885531143276,0.5869558441558441,0.014321204954525301,0.9512125541125541,0.0053592234970771925,0.9773683982683982,0.002821300430467045,0.9874354978354979,0.0016597130681155533,90.2683896103896,0.6471136318300535,0.3409506493506494,0.03276201919525754,0.3697558441558441,0.032866534427325365,0.16671533333333333,0.07940663568088374,12.6322012987013,1.4939161678790678,0.19953766233766235,0.02108574238443787,0.008843722943722944,0.006326867621937002,0.03164155844155844,0.015557159827826104,0.042577056277056276,0.02189650244041057,0.050699134199134195,0.029460439194078543,3.9297718614718615,0.9026184812679827,250041,635400,0.6064825306893296
0,bbb_sunflower_2160p_60fps_normal,001,640:360,60,20,3,2,2,2,10,0.9738419913419912,0.001961191612019378,0.3697558441558441,0.032866534427325365,0.9944056277056277,0.0005280097330405873,35.86275497835498,0.3800416901145296,0.9631515151515152,0.0030324885531143276,0.5869558441558441,0.014321204954525301,0.9512125541125541,0.0053592234970771925,0.9773683982683982,0.002821300430467045,0.9874354978354979,0.0016597130681155533,90.2683896103896,0.6471136318300535,0.320391341991342,0.025249282614344812,0.3697558441558441,0.032866534427325365,0.1805390410958904,0.06405877621457223,12.748309090909093,1.474582023270248,0.2205155844155844,0.016318645496873372,0.00855974025974026,0.0023642404648681428,0.029400000000000003,0.007811429752779493,0.03981818181818182,0.012342380792876374,0.048148051948051954,0.01820800309268912,3.325306926406926,0.8212483405288449,158403,635400,0.7507034938621341
0,bbb_sunflower_2160p_60fps_normal,001,640:360,60,20,3,3,2,2,10,0.9738419913419912,0.001961191612019378,0.3697558441558441,0.032866534427325365,0.9944056277056277,0.0005280097330405873,35.86275497835498,0.3800416901145296,0.9631515151515152,0.0030324885531143276,0.5869558441558441,0.014321204954525301,0.9512125541125541,0.0053592234970771925,0.9773683982683982,0.002821300430467045,0.9874354978354979,0.0016597130681155533,90.2683896103896,0.6471136318300535,0.3125155844155844,0.021356036097767473,0.3697558441558441,0.032866534427325365,0.17755960264900664,0.061843698874725524,12.871677056277056,1.4219860042550994,0.22494458874458872,0.014186173724399023,0.00817835497835498,0.001774887350855008,0.027496969696969693,0.006230139882157675,0.03771558441558441,0.010338670315669414,0.04693593073593073,0.01587890476111539,3.2314272727272733,0.715855851162976,113893,635400,0.8207538558388416
0,bbb_sunflower_2160p_60fps_normal,001,640:360,60,40,1,2,2,2,10,0.9738419913419912,0.001961191612019378,0.3697558441558441,0.032866534427325365,0.9944056277056277,0.0005280097330405873,35.86275497835498,0.3800416901145296,0.9631515151515152,0.0030324885531143276,0.5869558441558441,0.014321204954525301,0.9512125541125541,0.0053592234970771925,0.9773683982683982,0.002821300430467045,0.9874354978354979,0.0016597130681155533,90.2683896103896,0.6471136318300535,0.34478138528138524,0.039137980550239336,0.3697558441558441,0.032866534427325365,0.16820399999999996,0.08429603546211929,12.638990476190477,1.4908785141348382,0.1970311688311688,0.02355936401891443,0.008657142857142858,0.005957438067070556,0.03186233766233767,0.018206785922891773,0.042645887445887445,0.02565780274514978,0.05085627705627706,0.03458703629963792,4.151236363636364,0.7626504898807939,391109,635400,0.38446805162102615
0,bbb_sunflower_2160p_60fps_normal,001,640:360,60,40,1,3,2,2,10,0.9738419913419912,0.001961191612019378,0.3697558441558441,0.032866534427325365,0.9944056277056277,0.0005280097330405873,35.86275497835498,0.3800416901145296,0.9631515151515152,0.0030324885531143276,0.5869558441558441,0.014321204954525301,0.9512125541125541,0.0053592234970771925,0.9773683982683982,0.002821300430467045,0.9874354978354979,0.0016597130681155533,90.2683896103896,0.6471136318300535,0.3298770562770562,0.03077342786563055,0.3697558441558441,0.032866534427325365,0.17898278145695365,0.06335417982694791,12.79904632034632,1.4110781873914902,0.2042891774891775,0.019317518850461252,0.008115151515151516,0.004621206773361341,0.029122510822510824,0.013770993924490731,0.03933679653679654,0.019773501947263232,0.04824329004329004,0.027287524391000042,3.788865800865801,0.8443882644433673,302779,635400,0.523482845451684
0,bbb_sunflower_2160p_60fps_normal,001,640:360,60,40,2,1,2,2,10,0.9738419913419912,0.001961191612019378,0.3697558441558441,0.032866534427325365,0.9944056277056277,0.0005280097330405873,35.86275497835498,0.3800416901145296,0.9631515151515152,0.0030324885531143276,0.5869558441558441,0.014321204954525301,0.9512125541125541,0.0053592234970771925,0.9773683982683982,0.002821300430467045,0.9874354978354979,0.0016597130681155533,90.2683896103896,0.6471136318300535,0.3521419913419913,0.03853024236735192,0.3697558441558441,0.032866534427325365,0.16913402777777778,0.08351828087076274,12.517617748917749,1.52257439360936,0.18469480519480522,0.026904481101323086,0.00892943722943723,0.00994211066446763,0.031841125541125545,0.02361284279400948,0.04266536796536797,0.031362793169733644,0.05149220779220778,0.0408763238569833,4.479174891774892,0.9316340511128407,378288,635400,0.4046458923512748
0,bbb_sunflower_2160p_60fps_normal,001,640:360,60,40,2,2,2,2,10,0.9738419913419912,0.001961191612019378,0.3697558441558441,0.032866534427325365,0.9944056277056277,0.0005280097330405873,35.86275497835498,0.3800416901145296,0.9631515151515152,0.0030324885531143276,0.5869558441558441,0.014321204954525301,0.9512125541125541,0.0053592234970771925,0.9773683982683982,0.002821300430467045,0.9874354978354979,0.0016597130681155533,90.2683896103896,0.6471136318300535,0.33047748917748926,0.026173941816052464,0.3697558441558441,0.032866534427325365,0.17187880794701985,0.06589606929023058,12.772846320346321,1.4519527190984116,0.20516883116883117,0.017117887362590296,0.007972294372294372,0.0042758485981974756,0.028899134199134202,0.011938370697013206,0.03897012987012986,0.017180568383585584,0.04733333333333334,0.02398111696761627,3.819625541125541,0.8414205364307573,247239,635400,0.6108923512747875
0,bbb_sunflower_2160p_60fps_normal,001,640:360,60,40,2,3,2,2,10,0.9738419913419912,0.001961191612019378,0.3697558441558441,0.032866534427325365,0.9944056277056277,0.0005280097330405873,35.86275497835498,0.3800416901145296,0.9631515151515152,0.0030324885531143276,0.5869558441558441,0.014321204954525301,0.9512125541125541,0.0053592234970771925,0.9773683982683982,0.002821300430467045,0.9874354978354979,0.0016597130681155533,90.2683896103896,0.6471136318300535,0.3201878787878788,0.02404631274822075,0.3697558441558441,0.032866534427325365,0.1800153846153846,0.04824662736512451,12.93748051948052,1.3909423000603296,0.2136852813852814,0.014518259860499802,0.007637229437229437,0.0031978252303169136,0.026391774891774893,0.008721511230309245,0.03571255411255412,0.012788063998879988,0.044565800865800864,0.01844474943868377,3.7272112554112553,0.6686090297441201,188084,635400,0.7039911866540762
0,bbb_sunflower_2160p_60fps_normal,001,640:360,60,40,3,1,2,2,10,0.9738419913419912,0.001961191612019378,0.3697558441558441,0.032866534427325365,0.9944056277056277,0.0005280097330405873,35.86275497835498,0.3800416901145296,0.9631515151515152,0.0030324885531143276,0.5869558441558441,0.014321204954525301,0.9512125541125541,0.0053592234970771925,0.9773683982683982,0.002821300430467045,0.9874354978354979,0.0016597130681155533,90.2683896103896,0.6471136318300535,0.33521948051948053,0.03589927711138863,0.3697558441558441,0.032866534427325365,0.16832784810126583,0.06564673346365467,12.669599134199132,1.3905686968628697,0.19837792207792207,0.022395701975330334,0.008513419913419914,0.008958563646096788,0.02956493506493506,0.01883296438995084,0.04002597402597402,0.024174554009270748,0.04937489177489178,0.03091460991127815,3.9776670995671,0.9728081112673957,220354,635400,0.6532042807680201
0,bbb_sunflower_2160p_60fps_normal,001,640:360,60,40,3,2,2,2,10,0.9738419913419912,0.001961191612019378,0.3697558441558441,0.032866534427325365,0.9944056277056277,0.0005280097330405873,35.86275497835498,0.3800416901145296,0.9631515151515152,0.0030324885531143276,0.5869558441558441,0.014321204954525301,0.9512125541125541,0.0053592234970771925,0.9773683982683982,0.002821300430467045,0.9874354978354979,0.0016597130681155533,90.2683896103896,0.6471136318300535,0.31687922077922087,0.027598818520690356,0.3697558441558441,0.032866534427325365,0.1725726708074534,0.050498274707629416,12.801579220779221,1.1659561781985592,0.21592467532467535,0.014321997272461284,0.007840692640692643,0.003663508350093729,0.0268030303030303,0.00882666116371744,0.03631385281385282,0.012276891631629065,0.04518571428571428,0.016969061727173402,3.5562783549783554,0.8335669749878084,132519,635400,0.7914400377714825
