video_name,scene_number,resolution,square_size,horizontal_stride,vertical_stride,neighbor_length,ref_stride,subvideo_length,mse_ori_mean,psnr_ori_mean,ssim_ori_mean,vmaf_ori_mean,mse_inp_mean,psnr_inp_mean,ssim_inp_mean,vmaf_inp_mean
Tears_of_Steel_1080p,4,640x360,16,2,1,5,10,60,15.077142857142858,36.81100840336133,0.9336890756302523,30.990812478991597,77.02781512605043,29.84386554621848,0.8851344537815126,12.420222369747897
Tears_of_Steel_1080p,4,640x360,16,2,1,10,5,30,15.077142857142858,36.81100840336133,0.9336890756302523,30.990812478991597,78.569243697479,29.73680672268907,0.8842436974789915,12.710158235294116
Tears_of_Steel_1080p,4,640x360,16,2,1,10,5,60,15.077142857142858,36.81100840336133,0.9336890756302523,30.990812478991597,76.42739495798321,29.839915966386556,0.8845378151260503,12.750107394957983
Tears_of_Steel_1080p,4,640x360,16,2,1,10,10,30,15.077142857142858,36.81100840336133,0.9336890756302523,30.990812478991597,79.60201680672269,29.72882352941177,0.8843865546218487,12.594586806722688
Tears_of_Steel_1080p,4,640x360,16,2,1,10,10,60,15.077142857142858,36.81100840336133,0.9336890756302523,30.990812478991597,77.44873949579834,29.810420168067232,0.8844789915966386,12.719256579831933
Tears_of_Steel_1080p,4,640x360,16,2,2,5,5,30,15.08487394957983,36.808151260504204,0.9336386554621848,30.807128705882356,87.35184873949581,29.055042016806727,0.8839495798319327,7.862594117647058
Tears_of_Steel_1080p,4,640x360,16,2,2,5,5,60,15.08487394957983,36.808151260504204,0.9336386554621848,30.807128705882356,86.67344537815126,29.05823529411765,0.8839831932773108,7.797128117647059
Tears_of_Steel_1080p,4,640x360,16,2,2,5,10,30,15.08487394957983,36.808151260504204,0.9336386554621848,30.807128705882356,96.20319327731094,28.825042016806727,0.8835882352941175,7.348163025210083
Tears_of_Steel_1080p,4,640x360,16,2,2,5,10,60,15.08487394957983,36.808151260504204,0.9336386554621848,30.807128705882356,87.26798319327732,29.067815126050412,0.8841512605042016,7.547775957983193
Tears_of_Steel_1080p,4,640x360,16,2,2,10,5,30,15.08487394957983,36.808151260504204,0.9336386554621848,30.807128705882356,89.44159663865545,29.048319327731093,0.883596638655462,8.279758050420169
Tears_of_Steel_1080p,4,640x360,16,2,2,10,5,60,15.08487394957983,36.808151260504204,0.9336386554621848,30.807128705882356,87.24218487394958,29.107310924369745,0.8837647058823528,8.275511218487395
Tears_of_Steel_1080p,4,640x360,16,2,2,10,10,30,15.08487394957983,36.808151260504204,0.9336386554621848,30.807128705882356,92.9201680672269,28.958907563025214,0.8835462184873948,8.02772425210084
Tears_of_Steel_1080p,4,640x360,16,2,2,10,10,60,15.08487394957983,36.808151260504204,0.9336386554621848,30.807128705882356,87.93974789915968,29.102184873949582,0.8837647058823527,8.22838211764706
Tears_of_Steel_1080p,4,640x360,16,2,3,5,5,30,15.15781512605042,36.79201680672269,0.9334873949579832,30.74835250420168,90.82865546218486,28.82924369747899,0.8808739495798318,4.944948319327731
Tears_of_Steel_1080p,4,640x360,16,2,3,5,5,60,15.15781512605042,36.79201680672269,0.9334873949579832,30.74835250420168,90.29075630252102,28.82663865546218,0.880705882352941,5.011307235294117
Tears_of_Steel_1080p,4,640x360,16,2,3,5,10,30,15.15781512605042,36.79201680672269,0.9334873949579832,30.74835250420168,100.82781512605044,28.509579831932772,0.880394957983193,4.463655411764706
Tears_of_Steel_1080p,4,640x360,16,2,3,5,10,60,15.15781512605042,36.79201680672269,0.9334873949579832,30.74835250420168,91.03058823529412,28.81058823529411,0.8809579831932771,4.812227109243698
Tears_of_Steel_1080p,4,640x360,16,2,3,10,5,30,15.15781512605042,36.79201680672269,0.9334873949579832,30.74835250420168,91.91857142857144,28.814957983193278,0.8810252100840336,5.124753596638655
Tears_of_Steel_1080p,4,640x360,16,2,3,10,5,60,15.15781512605042,36.79201680672269,0.9334873949579832,30.74835250420168,89.51831932773109,28.89386554621849,0.8810504201680671,5.228825025210084
Tears_of_Steel_1080p,4,640x360,16,2,3,10,10,30,15.15781512605042,36.79201680672269,0.9334873949579832,30.74835250420168,97.64134453781513,28.640336134453776,0.8810504201680672,4.8971266890756295
Tears_of_Steel_1080p,4,640x360,16,2,3,10,10,60,15.15781512605042,36.79201680672269,0.9334873949579832,30.74835250420168,90.07268907563025,28.87941176470588,0.8810336134453781,5.132363714285714
Tears_of_Steel_1080p,4,640x360,16,3,1,5,5,30,15.207478991596638,36.76890756302521,0.9332689075630252,30.674964831932773,65.56058823529412,30.55226890756303,0.8885210084033612,9.875152369747898
Tears_of_Steel_1080p,4,640x360,16,3,1,5,5,60,15.207478991596638,36.76890756302521,0.9332689075630252,30.674964831932773,65.3420168067227,30.554705882352945,0.888705882352941,9.914842546218486
Tears_of_Steel_1080p,4,640x360,16,3,1,5,10,30,15.207478991596638,36.76890756302521,0.9332689075630252,30.674964831932773,66.63798319327732,30.47176470588235,0.8882352941176468,8.830873201680669
Tears_of_Steel_1080p,4,640x360,16,3,1,5,10,60,15.207478991596638,36.76890756302521,0.9332689075630252,30.674964831932773,65.22680672268908,30.559159663865543,0.8888235294117645,9.514164588235293
Tears_of_Steel_1080p,4,640x360,16,3,1,10,5,30,15.207478991596638,36.76890756302521,0.9332689075630252,30.674964831932773,64.89134453781513,30.6036974789916,0.888672268907563,9.583924764705882
Tears_of_Steel_1080p,4,640x360,16,3,1,10,5,60,15.207478991596638,36.76890756302521,0.9332689075630252,30.674964831932773,64.58495798319326,30.622016806722684,0.8888823529411763,9.846469773109245
Tears_of_Steel_1080p,4,640x360,16,3,1,10,10,30,15.207478991596638,36.76890756302521,0.9332689075630252,30.674964831932773,65.06857142857142,30.59411764705883,0.8886974789915965,9.270752840336133
Tears_of_Steel_1080p,4,640x360,16,3,1,10,10,60,15.207478991596638,36.76890756302521,0.9332689075630252,30.674964831932773,64.57100840336135,30.624201680672268,0.8889915966386553,9.730670697478992
Tears_of_Steel_1080p,4,640x360,16,3,2,5,5,30,15.098235294117648,36.804453781512606,0.9335546218487396,30.77932776470588,82.80697478991594,29.265042016806717,0.8842268907563026,5.169506327731092
Tears_of_Steel_1080p,4,640x360,16,3,2,5,5,60,15.098235294117648,36.804453781512606,0.9335546218487396,30.77932776470588,82.75806722689076,29.24621848739496,0.8839663865546218,5.32696725210084
Tears_of_Steel_1080p,4,640x360,16,3,2,5,10,30,15.098235294117648,36.804453781512606,0.9335546218487396,30.77932776470588,84.44756302521007,29.207142857142856,0.8841680672268907,4.498543302521008
Tears_of_Steel_1080p,4,640x360,16,3,2,5,10,60,15.098235294117648,36.804453781512606,0.9335546218487396,30.77932776470588,83.00252100840335,29.251680672268908,0.8842436974789916,4.89239750420168
Tears_of_Steel_1080p,4,640x360,16,3,2,10,5,30,15.098235294117648,36.804453781512606,0.9335546218487396,30.77932776470588,78.80159663865547,29.515882352941176,0.8854621848739495,5.5394515378151254
Tears_of_Steel_1080p,4,640x360,16,3,2,10,5,60,15.098235294117648,36.804453781512606,0.9335546218487396,30.77932776470588,79.29638655462183,29.473781512605044,0.8852352941176469,5.714252781512603
Tears_of_Steel_1080p,4,640x360,16,3,2,10,10,30,15.098235294117648,36.804453781512606,0.9335546218487396,30.77932776470588,79.04310924369746,29.51924369747899,0.8857478991596638,5.2295957226890755
Tears_of_Steel_1080p,4,640x360,16,3,2,10,10,60,15.098235294117648,36.804453781512606,0.9335546218487396,30.77932776470588,78.7746218487395,29.513025210084034,0.8856050420168066,5.626145235294117
Tears_of_Steel_1080p,4,640x360,16,3,3,5,5,30,15.095798319327733,36.80495798319328,0.9336302521008404,30.8394772605042,88.27680672268907,29.00084033613445,0.881176470588235,2.507654226890756
Tears_of_Steel_1080p,4,640x360,16,3,3,5,5,60,15.095798319327733,36.80495798319328,0.9336302521008404,30.8394772605042,88.07823529411765,28.999327731092432,0.8803193277310924,2.5329852773109245
Tears_of_Steel_1080p,4,640x360,16,3,3,5,10,30,15.095798319327733,36.80495798319328,0.9336302521008404,30.8394772605042,92.02050420168068,28.804789915966385,0.881739495798319,2.1397884033613446
Tears_of_Steel_1080p,4,640x360,16,3,3,5,10,60,15.095798319327733,36.80495798319328,0.9336302521008404,30.8394772605042,88.51596638655464,28.96394957983194,0.8813109243697478,2.320150621848739
Tears_of_Steel_1080p,4,640x360,16,3,3,10,5,30,15.095798319327733,36.80495798319328,0.9336302521008404,30.8394772605042,83.1501680672269,29.268403361344536,0.883487394957983,2.6687449327731088
Tears_of_Steel_1080p,4,640x360,16,3,3,10,5,60,15.095798319327733,36.80495798319328,0.9336302521008404,30.8394772605042,83.50008403361346,29.24596638655462,0.8827563025210085,2.7324123949579833
Tears_of_Steel_1080p,4,640x360,16,3,3,10,10,30,15.095798319327733,36.80495798319328,0.9336302521008404,30.8394772605042,84.55823529411764,29.192184873949582,0.8838739495798318,2.571571991596638
Tears_of_Steel_1080p,4,640x360,16,3,3,10,10,60,15.095798319327733,36.80495798319328,0.9336302521008404,30.8394772605042,83.02630252100842,29.269915966386556,0.8834117647058821,2.653098151260504
Tears_of_Steel_1080p,4,640x360,20,1,1,5,5,30,6.185210084033616,40.547478991596634,0.9652521008403361,65.3951031512605,5.311764705882352,40.91840336134453,0.9865546218487394,89.6651891764706
Tears_of_Steel_1080p,4,640x360,20,1,1,5,5,60,6.185210084033616,40.547478991596634,0.9652521008403361,65.3951031512605,5.311764705882352,40.91840336134453,0.9865546218487394,89.6651891764706
Tears_of_Steel_1080p,4,640x360,20,1,1,5,10,30,6.185210084033616,40.547478991596634,0.9652521008403361,65.3951031512605,5.311764705882352,40.91840336134453,0.9865546218487394,89.6651891764706
Tears_of_Steel_1080p,4,640x360,20,1,1,5,10,60,6.185210084033616,40.547478991596634,0.9652521008403361,65.3951031512605,5.311764705882352,40.91840336134453,0.9865546218487394,89.6651891764706
Tears_of_Steel_1080p,4,640x360,20,1,1,10,5,30,6.185210084033616,40.547478991596634,0.9652521008403361,65.3951031512605,5.311764705882352,40.91840336134453,0.9865546218487394,89.6651891764706
Tears_of_Steel_1080p,4,640x360,20,1,1,10,5,60,6.185210084033616,40.547478991596634,0.9652521008403361,65.3951031512605,5.311764705882352,40.91840336134453,0.9865546218487394,89.6651891764706
Tears_of_Steel_1080p,4,640x360,20,1,1,10,10,30,6.185210084033616,40.547478991596634,0.9652521008403361,65.3951031512605,5.311764705882352,40.91840336134453,0.9865546218487394,89.6651891764706
Tears_of_Steel_1080p,4,640x360,20,1,1,10,10,60,6.185210084033616,40.547478991596634,0.9652521008403361,65.3951031512605,5.311764705882352,40.91840336134453,0.9865546218487394,89.6651891764706
Tears_of_Steel_1080p,4,640x360,20,1,2,5,5,30,6.160588235294118,40.558571428571426,0.9653949579831933,65.49868704201681,24.993697478991596,34.1990756302521,0.9493697478991595,47.66074161344538
Tears_of_Steel_1080p,4,640x360,20,1,2,5,5,60,6.160588235294118,40.558571428571426,0.9653949579831933,65.49868704201681,25.08117647058824,34.181176470588234,0.949361344537815,47.76421800840337
Tears_of_Steel_1080p,4,640x360,20,1,2,5,10,30,6.160588235294118,40.558571428571426,0.9653949579831933,65.49868704201681,27.786890756302522,33.75084033613445,0.9483613445378151,46.15281045378152
Tears_of_Steel_1080p,4,640x360,20,1,2,5,10,60,6.160588235294118,40.558571428571426,0.9653949579831933,65.49868704201681,25.49235294117647,34.11159663865546,0.9493109243697477,47.41859257142857
Tears_of_Steel_1080p,4,640x360,20,1,2,10,5,30,6.160588235294118,40.558571428571426,0.9653949579831933,65.49868704201681,24.43932773109243,34.31915966386555,0.9503529411764705,48.67326159663865
Tears_of_Steel_1080p,4,640x360,20,1,2,10,5,60,6.160588235294118,40.558571428571426,0.9653949579831933,65.49868704201681,24.145462184873946,34.36974789915966,0.9505882352941175,48.92233115966387
Tears_of_Steel_1080p,4,640x360,20,1,2,10,10,30,6.160588235294118,40.558571428571426,0.9653949579831933,65.49868704201681,25.63067226890756,34.125042016806724,0.9500168067226888,47.90224275630253
Tears_of_Steel_1080p,4,640x360,20,1,2,10,10,60,6.160588235294118,40.558571428571426,0.9653949579831933,65.49868704201681,24.334705882352942,34.333697478991596,0.9505210084033612,48.7962337394958
Tears_of_Steel_1080p,4,640x360,20,1,3,5,5,30,6.164621848739496,40.5546218487395,0.9653949579831933,65.49130604201682,41.93100840336134,31.986806722689074,0.9284705882352942,29.16863194117647
Tears_of_Steel_1080p,4,640x360,20,1,3,5,5,60,6.164621848739496,40.5546218487395,0.9653949579831933,65.49130604201682,40.813109243697475,32.096806722689074,0.9289663865546218,29.466920756302525
Tears_of_Steel_1080p,4,640x360,20,1,3,5,10,30,6.164621848739496,40.5546218487395,0.9653949579831933,65.49130604201682,46.90638655462185,31.502941176470582,0.9269327731092437,27.79531856302521
Tears_of_Steel_1080p,4,640x360,20,1,3,5,10,60,6.164621848739496,40.5546218487395,0.9653949579831933,65.49130604201682,41.5936974789916,32.00638655462185,0.928798319327731,29.155537638655463
Tears_of_Steel_1080p,4,640x360,20,1,3,10,5,30,6.164621848739496,40.5546218487395,0.9653949579831933,65.49130604201682,40.25789915966388,32.17302521008403,0.929361344537815,29.571742941176467
Tears_of_Steel_1080p,4,640x360,20,1,3,10,5,60,6.164621848739496,40.5546218487395,0.9653949579831933,65.49130604201682,38.933697478991604,32.31655462184874,0.9302268907563024,29.970289781512605
Tears_of_Steel_1080p,4,640x360,20,1,3,10,10,30,6.164621848739496,40.5546218487395,0.9653949579831933,65.49130604201682,42.85504201680672,31.91142857142857,0.9286638655462185,28.707868268907564
Tears_of_Steel_1080p,4,640x360,20,1,3,10,10,60,6.164621848739496,40.5546218487395,0.9653949579831933,65.49130604201682,39.21310924369747,32.28420168067227,0.9299159663865546,29.84724036134454
Tears_of_Steel_1080p,4,640x360,20,2,1,5,5,30,15.125882352941174,36.80159663865547,0.9335546218487396,30.89984671428571,19.763109243697485,35.469663865546224,0.9511512605042016,51.57635892436975
Tears_of_Steel_1080p,4,640x360,20,2,1,5,5,60,15.125882352941174,36.80159663865547,0.9335546218487396,30.89984671428571,19.564033613445382,35.504873949579824,0.9512184873949578,51.69793885714285
Tears_of_Steel_1080p,4,640x360,20,2,1,5,10,30,15.125882352941174,36.80159663865547,0.9335546218487396,30.89984671428571,21.036890756302515,35.22831932773109,0.9503109243697478,50.01348973949579
Tears_of_Steel_1080p,4,640x360,20,2,1,5,10,60,15.125882352941174,36.80159663865547,0.9335546218487396,30.89984671428571,20.178487394957987,35.381008403361335,0.9507983193277308,50.905039949579844
Tears_of_Steel_1080p,4,640x360,20,2,1,10,5,30,15.125882352941174,36.80159663865547,0.9335546218487396,30.89984671428571,19.690504201680668,35.498655462184864,0.9513865546218487,52.11084763865546
Tears_of_Steel_1080p,4,640x360,20,2,1,10,5,60,15.125882352941174,36.80159663865547,0.9335546218487396,30.89984671428571,19.255882352941175,35.57865546218488,0.9515294117647058,52.30055631932774
Tears_of_Steel_1080p,4,640x360,20,2,1,10,10,30,15.125882352941174,36.80159663865547,0.9335546218487396,30.89984671428571,20.312016806722685,35.39504201680673,0.9512521008403361,51.653016268907564
Tears_of_Steel_1080p,4,640x360,20,2,1,10,10,60,15.125882352941174,36.80159663865547,0.9335546218487396,30.89984671428571,19.586890756302523,35.521428571428565,0.9515042016806724,52.211552554621846
Tears_of_Steel_1080p,4,640x360,20,2,2,5,5,30,15.057142857142859,36.81025210084034,0.9336218487394959,30.90589832773109,42.09781512605041,31.98067226890757,0.924159663865546,26.120146756302514
Tears_of_Steel_1080p,4,640x360,20,2,2,5,5,60,15.057142857142859,36.81025210084034,0.9336218487394959,30.90589832773109,41.93647058823531,31.992521008403358,0.9244033613445377,26.425125806722694
Tears_of_Steel_1080p,4,640x360,20,2,2,5,10,30,15.057142857142859,36.81025210084034,0.9336218487394959,30.90589832773109,45.03226890756303,31.717142857142868,0.9226302521008403,24.635863873949578
Tears_of_Steel_1080p,4,640x360,20,2,2,5,10,60,15.057142857142859,36.81025210084034,0.9336218487394959,30.90589832773109,42.54638655462185,31.937478991596638,0.9238907563025208,25.657469142857146
Tears_of_Steel_1080p,4,640x360,20,2,2,10,5,30,15.057142857142859,36.81025210084034,0.9336218487394959,30.90589832773109,39.766050420168064,32.248487394957984,0.9249243697478992,26.855245848739493
Tears_of_Steel_1080p,4,640x360,20,2,2,10,5,60,15.057142857142859,36.81025210084034,0.9336218487394959,30.90589832773109,39.46092436974789,32.278571428571425,0.9254621848739495,27.21031655462185
Tears_of_Steel_1080p,4,640x360,20,2,2,10,10,30,15.057142857142859,36.81025210084034,0.9336218487394959,30.90589832773109,41.15327731092436,32.11159663865546,0.9244621848739495,26.202712831932775
Tears_of_Steel_1080p,4,640x360,20,2,2,10,10,60,15.057142857142859,36.81025210084034,0.9336218487394959,30.90589832773109,39.36899159663865,32.28806722689076,0.9253529411764705,27.011245453781516
Tears_of_Steel_1080p,4,640x360,20,2,3,5,5,30,15.18579831932773,36.78268907563025,0.933310924369748,30.82188632773109,57.864285714285714,30.584369747899167,0.909327731092437,15.88040286554622
Tears_of_Steel_1080p,4,640x360,20,2,3,5,5,60,15.18579831932773,36.78268907563025,0.933310924369748,30.82188632773109,56.74840336134454,30.66756302521009,0.9095966386554623,16.006188781512606
Tears_of_Steel_1080p,4,640x360,20,2,3,5,10,30,15.18579831932773,36.78268907563025,0.933310924369748,30.82188632773109,63.525882352941174,30.195882352941176,0.9079663865546217,14.951882260504204
Tears_of_Steel_1080p,4,640x360,20,2,3,5,10,60,15.18579831932773,36.78268907563025,0.933310924369748,30.82188632773109,58.13050420168067,30.566134453781515,0.9093613445378151,15.535782588235291
Tears_of_Steel_1080p,4,640x360,20,2,3,10,5,30,15.18579831932773,36.78268907563025,0.933310924369748,30.82188632773109,54.58134453781512,30.847983193277315,0.9104033613445379,16.270125235294117
Tears_of_Steel_1080p,4,640x360,20,2,3,10,5,60,15.18579831932773,36.78268907563025,0.933310924369748,30.82188632773109,53.48336134453782,30.930336134453782,0.9109075630252099,16.4516822605042
Tears_of_Steel_1080p,4,640x360,20,2,3,10,10,30,15.18579831932773,36.78268907563025,0.933310924369748,30.82188632773109,57.11773109243697,30.662436974789916,0.9098487394957984,15.84470005882353
Tears_of_Steel_1080p,4,640x360,20,2,3,10,10,60,15.18579831932773,36.78268907563025,0.933310924369748,30.82188632773109,54.027647058823526,30.88983193277311,0.9108067226890755,16.35297360504202
Tears_of_Steel_1080p,4,640x360,20,3,1,5,5,30,15.092436974789917,36.81210084033613,0.9335714285714286,31.022597613445377,47.19512605042017,31.596134453781513,0.9266722689075629,33.776338310924366
Tears_of_Steel_1080p,4,640x360,20,3,1,5,5,60,15.092436974789917,36.81210084033613,0.9335714285714286,31.022597613445377,46.88050420168067,31.613865546218484,0.9271260504201679,34.18733055462185
Tears_of_Steel_1080p,4,640x360,20,3,1,5,10,30,15.092436974789917,36.81210084033613,0.9335714285714286,31.022597613445377,51.02,31.31159663865547,0.9254201680672268,31.955058117647056
Tears_of_Steel_1080p,4,640x360,20,3,1,5,10,60,15.092436974789917,36.81210084033613,0.9335714285714286,31.022597613445377,46.92974789915968,31.611008403361343,0.9268739495798318,33.3524856302521
Tears_of_Steel_1080p,4,640x360,20,3,1,10,5,30,15.092436974789917,36.81210084033613,0.9335714285714286,31.022597613445377,43.28420168067227,31.95042016806723,0.9289159663865545,34.361119008403364
Tears_of_Steel_1080p,4,640x360,20,3,1,10,5,60,15.092436974789917,36.81210084033613,0.9335714285714286,31.022597613445377,42.91915966386555,31.978403361344537,0.9292689075630248,34.88030068067227
Tears_of_Steel_1080p,4,640x360,20,3,1,10,10,30,15.092436974789917,36.81210084033613,0.9335714285714286,31.022597613445377,45.00546218487395,31.7981512605042,0.9283529411764704,33.566473630252105
Tears_of_Steel_1080p,4,640x360,20,3,1,10,10,60,15.092436974789917,36.81210084033613,0.9335714285714286,31.022597613445377,42.41731092436975,32.027142857142856,0.9293025210084032,34.58602988235294
Tears_of_Steel_1080p,4,640x360,20,3,2,5,5,30,15.11378151260504,36.80478991596639,0.9335042016806723,30.78590706722689,73.92529411764707,29.513025210084038,0.9059831932773108,16.95854224369748
Tears_of_Steel_1080p,4,640x360,20,3,2,5,5,60,15.11378151260504,36.80478991596639,0.9335042016806723,30.78590706722689,73.9435294117647,29.509243697478993,0.9058655462184874,17.083649084033613
Tears_of_Steel_1080p,4,640x360,20,3,2,5,10,30,15.11378151260504,36.80478991596639,0.9335042016806723,30.78590706722689,79.56268907563026,29.25109243697479,0.905016806722689,15.761300084033612
Tears_of_Steel_1080p,4,640x360,20,3,2,5,10,60,15.11378151260504,36.80478991596639,0.9335042016806723,30.78590706722689,74.9220168067227,29.456806722689077,0.9057478991596638,16.465652605042017
Tears_of_Steel_1080p,4,640x360,20,3,2,10,5,30,15.11378151260504,36.80478991596639,0.9335042016806723,30.78590706722689,66.87638655462185,29.970840336134454,0.9084285714285714,17.38234057142857
Tears_of_Steel_1080p,4,640x360,20,3,2,10,5,60,15.11378151260504,36.80478991596639,0.9335042016806723,30.78590706722689,66.92176470588235,29.95731092436975,0.9085714285714285,17.5636936302521
Tears_of_Steel_1080p,4,640x360,20,3,2,10,10,30,15.11378151260504,36.80478991596639,0.9335042016806723,30.78590706722689,70.37033613445378,29.766638655462177,0.9080588235294116,16.82180010084033
Tears_of_Steel_1080p,4,640x360,20,3,2,10,10,60,15.11378151260504,36.80478991596639,0.9335042016806723,30.78590706722689,66.72050420168068,29.970336134453785,0.9087142857142856,17.386854344537817
Tears_of_Steel_1080p,4,640x360,20,3,3,5,5,30,15.100504201680673,36.81008403361344,0.9335210084033615,31.128357075630248,93.3661344537815,28.497731092436972,0.8948319327731092,10.006421546218487
Tears_of_Steel_1080p,4,640x360,20,3,3,5,5,60,15.100504201680673,36.81008403361344,0.9335210084033615,31.128357075630248,93.58016806722686,28.492689075630256,0.8940924369747898,10.071897394957986
Tears_of_Steel_1080p,4,640x360,20,3,3,5,10,30,15.100504201680673,36.81008403361344,0.9335210084033615,31.128357075630248,101.65495798319326,28.160336134453782,0.894781512605042,9.373433168067226
Tears_of_Steel_1080p,4,640x360,20,3,3,5,10,60,15.100504201680673,36.81008403361344,0.9335210084033615,31.128357075630248,95.71294117647061,28.387563025210085,0.8945462184873947,9.72200962184874
